Tenure,TotalCashback,Complain,WarehouseToHome,DaySinceLastOrder,NumberOfAddress,SatisfactionScore,PreferedOrderCat_Mobile,CouponUsed,CityTier
24.0,910.6800000000001,0,9.0,3.0,4,5,0,3.0,1
11.0,376.94,0,12.0,5.0,9,1,0,2.0,1
12.0,517.05,0,8.0,10.0,9,1,0,2.0,1
1.0,444.84000000000003,1,12.0,3.0,3,4,1,1.0,1
27.0,154.85,1,25.0,4.0,10,5,0,0.0,1
7.0,129.36,1,16.0,2.0,2,3,1,1.0,1
20.0,342.3,1,15.0,8.0,10,5,0,2.0,1
11.0,153.81,1,6.0,0.0,10,3,0,0.0,1
9.0,240.27999999999997,0,8.0,2.0,2,1,1,2.0,3
0.0,127.28,0,15.0,2.0,2,5,1,0.0,3
13.0,1612.32,0,18.0,8.0,3,2,0,1.0,3
27.0,159.4,0,9.0,5.0,3,5,0,1.0,3
3.0,328.99,0,9.0,6.0,9,2,0,8.0,1
11.0,126.19,0,14.0,0.0,4,5,1,0.0,1
1.0,295.5,1,14.0,3.0,3,1,1,2.0,3
18.0,498.96,0,8.0,1.0,1,3,0,0.0,3
6.0,171.19,0,11.0,2.0,5,2,0,0.0,1
5.0,289.3,0,32.0,2.0,1,1,0,2.0,3
1.0,272.04,0,9.0,1.0,3,2,1,1.0,1
31.0,532.36,0,36.0,1.0,5,1,0,1.0,3
27.0,1093.12,1,32.0,4.0,3,1,0,1.0,2
9.0,121.87,0,12.0,3.0,1,3,1,1.0,1
2.0,316.2,0,15.0,3.0,3,1,1,2.0,1
20.0,614.73,0,33.0,3.0,10,4,0,3.0,3
1.0,272.36,1,31.0,1.0,3,1,1,2.0,3
4.0,349.36,0,9.0,8.0,2,5,1,1.0,1
9.0,122.93,0,31.0,1.0,2,3,1,1.0,1
19.0,296.96,0,16.0,16.0,10,4,0,2.0,1
12.0,405.12,1,9.0,3.0,5,3,0,2.0,1
9.0,170.94,0,16.0,7.0,4,3,0,1.0,1
27.0,390.1,0,31.0,3.0,5,1,0,1.0,1
13.0,1083.11,0,15.0,1.0,1,5,0,7.0,3
29.0,330.7,1,11.0,3.0,2,3,0,2.0,1
19.0,1059.24,0,9.0,8.0,6,3,0,4.0,3
5.0,328.99,1,18.0,14.0,1,5,0,2.0,3
20.0,963.81,0,7.0,3.0,11,1,0,2.0,1
9.0,304.1,0,30.0,4.0,2,3,1,1.0,1
11.0,671.4,0,20.0,8.0,3,1,0,3.0,1
0.0,398.14,1,8.0,2.0,8,4,0,1.0,3
18.0,197.56,0,10.0,3.0,5,3,0,1.0,2
12.0,920.64,0,7.0,1.0,3,3,1,4.0,2
4.0,328.99,1,15.0,8.0,2,5,0,1.0,1
8.0,250.12,0,14.0,2.0,4,3,1,0.0,1
27.0,546.28,0,14.0,4.0,5,3,0,1.0,1
7.0,417.6,1,17.0,9.0,2,3,0,1.0,3
8.0,309.44,0,14.0,1.0,3,1,1,1.0,1
21.0,225.04000000000002,0,35.0,3.0,4,3,0,0.0,3
14.0,790.95,0,31.0,8.0,3,1,0,3.0,1
30.0,156.6,1,6.0,2.0,3,3,0,1.0,1
8.0,340.76,1,9.0,3.0,2,5,0,2.0,3
4.0,1198.89,0,13.0,8.0,2,2,0,6.0,1
25.0,142.58,0,25.0,2.0,1,1,1,1.0,1
11.0,1864.39,1,32.0,8.0,5,3,0,5.0,1
9.0,122.74000000000001,0,8.0,0.0,2,3,1,1.0,1
8.0,387.24,0,24.0,2.0,3,1,0,2.0,1
23.0,2046.5900000000001,1,8.0,7.0,3,3,0,4.0,1
15.0,2374.48,0,17.0,8.0,6,5,0,3.0,1
7.0,2096.08,0,24.0,1.0,3,3,0,6.0,3
7.0,1034.32,0,25.0,7.0,2,1,1,3.0,1
5.0,163.22,1,15.0,5.0,2,2,0,1.0,1
23.0,328.99,0,14.0,1.0,10,3,0,2.0,1
23.0,2820.0,0,9.0,7.0,2,4,0,1.0,2
0.0,132.02,1,6.0,4.0,2,4,1,0.0,3
9.0,626.48,1,9.0,12.0,4,4,0,1.0,3
9.0,121.19,1,14.0,7.0,2,5,1,1.0,1
30.0,308.1,0,22.0,2.0,9,5,0,2.0,3
18.0,2947.1200000000003,0,8.0,8.0,10,2,0,1.0,1
10.0,163.47,0,11.0,4.0,8,1,0,1.0,1
13.0,2612.97,0,10.0,9.0,2,3,0,1.0,1
14.0,385.92,1,15.0,4.0,5,3,0,2.0,3
22.0,209.64999999999998,0,13.0,3.0,9,3,0,1.0,1
22.0,328.99,1,12.0,12.0,3,3,0,1.0,1
8.0,519.27,0,13.0,11.0,3,3,0,1.0,1
23.0,557.58,0,8.0,1.0,6,3,0,1.0,1
1.0,335.12,0,11.0,4.0,3,5,0,2.0,3
1.0,383.92,0,33.0,2.0,7,5,0,1.0,3
15.0,139.68,0,14.0,0.0,5,3,1,1.0,1
5.0,416.92,0,12.0,3.0,3,3,0,1.0,3
0.0,141.57,1,29.0,0.0,8,1,0,0.0,3
1.0,293.48,1,7.0,3.0,3,4,1,2.0,3
19.0,3067.95,0,6.0,7.0,2,5,0,4.0,3
1.0,1554.98,0,8.0,3.0,3,5,0,2.0,3
0.0,250.77999999999997,0,14.0,2.0,2,3,1,2.0,1
12.0,451.26,0,10.0,8.0,1,3,0,3.0,1
8.0,125.72,0,14.0,2.0,2,2,1,0.0,3
3.0,1071.28,0,33.0,7.0,8,1,0,2.0,3
0.0,174.12,0,6.0,7.0,2,5,0,1.0,1
26.0,312.98,0,18.0,5.0,10,3,0,2.0,1
0.0,520.08,0,29.0,10.0,2,5,0,0.0,3
11.0,130.57,1,8.0,1.0,7,3,1,0.0,1
1.0,346.68,0,22.0,1.0,9,3,0,1.0,1
7.0,442.77,0,9.0,12.0,4,5,0,2.0,3
30.0,357.6,0,18.0,1.0,6,5,0,1.0,3
8.0,1862.5,0,22.0,7.0,3,5,0,5.0,3
2.0,143.35,0,33.0,1.0,5,3,0,1.0,1
2.0,716.72,0,6.0,1.0,2,2,0,4.0,3
1.0,1104.1,1,11.0,3.0,2,5,0,4.0,3
6.0,766.85,0,36.0,2.0,3,4,1,4.0,1
1.0,793.44,0,30.0,11.0,3,5,0,1.0,3
2.0,1533.92,0,7.0,6.0,2,2,0,8.0,1
10.0,165.02,0,12.0,1.0,5,2,0,0.0,3
2.0,290.88,0,7.0,4.0,3,1,1,1.0,1
15.0,417.84,0,7.0,8.0,3,5,0,2.0,3
4.0,324.96,0,7.0,8.0,3,4,1,1.0,1
2.0,344.48,0,33.0,5.0,3,5,0,2.0,3
2.0,143.42,0,5.0,1.0,1,2,0,0.0,3
6.0,199.98,0,11.0,2.0,7,2,0,1.0,3
25.0,291.5,0,16.0,4.0,5,1,1,2.0,1
1.0,309.12,0,25.0,1.0,2,5,1,2.0,2
7.0,167.12,0,34.0,7.0,2,3,0,1.0,3
8.0,375.48,0,9.0,5.0,3,1,0,1.0,3
0.0,141.62,1,10.0,3.0,2,3,0,1.0,3
0.0,124.36000000000001,1,14.0,4.0,6,1,1,1.0,1
8.0,815.08,1,14.0,12.0,5,1,0,3.0,3
9.0,1694.66,0,21.0,11.0,2,1,0,5.0,3
14.0,3496.92,0,16.0,6.0,4,1,0,1.0,2
6.0,246.83999999999997,0,14.0,2.0,1,2,1,2.0,3
27.0,1450.75,0,25.0,1.0,3,4,0,2.0,2
9.0,245.33999999999997,0,12.0,2.0,9,3,1,2.0,2
1.0,348.14,1,15.0,5.0,2,3,0,1.0,3
1.0,127.13,0,27.0,2.0,2,1,1,0.0,1
18.0,470.84999999999997,1,8.0,3.0,6,1,1,3.0,2
0.0,438.41999999999996,1,24.0,2.0,1,3,0,3.0,3
20.0,3801.9799999999996,1,8.0,8.0,8,4,0,7.0,1
3.0,313.6,0,9.0,3.0,2,4,1,2.0,1
0.0,128.53,1,9.0,0.0,1,1,1,0.0,1
10.0,306.2,0,16.0,3.0,3,4,1,2.0,1
0.0,144.78,1,8.0,4.0,2,3,0,1.0,3
0.0,125.15,1,14.0,0.0,2,2,1,1.0,1
9.0,122.78999999999999,0,15.0,3.0,2,4,1,0.0,1
8.0,815.08,1,14.0,12.0,5,2,0,2.0,3
3.0,219.16000000000003,1,23.0,3.0,2,5,0,0.0,1
6.0,171.04,0,14.0,2.0,1,3,0,0.0,3
16.0,385.62,0,9.0,1.0,5,1,0,2.0,1
13.0,427.32,0,8.0,7.0,2,4,0,0.0,1
14.0,336.54,0,9.0,1.0,7,4,0,2.0,3
15.0,296.13,0,15.0,1.0,9,1,0,1.0,1
9.0,301.44,0,15.0,3.0,3,1,1,2.0,3
24.0,628.84,1,35.0,9.0,3,3,1,1.0,1
1.0,684.56,1,25.0,3.0,2,3,0,1.0,3
1.0,371.48,1,14.0,7.0,3,3,0,2.0,1
22.0,135.8,0,6.0,2.0,3,5,1,0.0,1
2.0,188.53,0,8.0,3.0,2,1,0,1.0,1
3.0,293.14,0,27.0,3.0,3,2,1,1.0,3
10.0,360.14,0,24.0,4.0,4,4,0,2.0,3
24.0,632.88,0,11.0,7.0,5,4,0,1.0,1
6.0,261.84,0,6.0,5.0,5,3,0,1.0,1
3.0,146.95,1,15.0,7.0,8,3,0,0.0,1
0.0,900.6899999999999,0,7.0,6.0,1,5,1,7.0,1
1.0,453.75,0,17.0,3.0,3,3,1,3.0,1
11.0,722.0,0,7.0,8.0,1,4,0,1.0,3
30.0,376.12,0,8.0,10.0,3,3,0,1.0,1
25.0,304.46,0,7.0,1.0,3,2,1,2.0,1
9.0,425.78,0,7.0,3.0,3,3,0,2.0,3
2.0,261.24,0,6.0,7.0,4,2,0,1.0,1
3.0,415.36,1,17.0,8.0,3,4,0,1.0,3
23.0,623.3,1,17.0,3.0,11,5,0,1.0,1
7.0,764.05,0,16.0,11.0,2,2,1,2.0,1
31.0,359.46,0,7.0,4.0,9,3,0,2.0,3
0.0,123.80000000000001,1,14.0,2.0,2,5,1,1.0,3
15.0,328.99,0,29.0,0.0,3,1,0,0.0,1
15.0,167.81,0,8.0,0.0,4,2,0,0.0,1
6.0,124.96000000000001,0,14.0,0.0,5,1,1,0.0,1
18.0,473.09999999999997,0,8.0,9.0,2,1,0,2.0,1
8.0,964.95,0,15.0,9.0,3,3,0,1.0,3
0.0,142.56,0,10.0,3.0,2,5,0,1.0,3
9.0,425.78,0,7.0,3.0,3,3,0,2.0,3
3.0,1020.9000000000001,0,7.0,2.0,3,1,0,5.0,3
1.0,297.78,1,25.0,2.0,3,1,1,1.0,1
14.0,2925.45,0,8.0,8.0,8,5,0,1.0,3
0.0,162.72,0,34.0,4.0,2,4,0,0.0,3
9.0,746.5,0,7.0,3.0,2,3,1,3.0,3
8.0,247.51999999999998,0,14.0,2.0,2,1,1,1.0,1
18.0,2947.1200000000003,0,8.0,8.0,10,1,0,1.0,1
9.0,335.72,0,33.0,1.0,4,5,0,1.0,3
22.0,286.65,1,16.0,2.0,10,5,0,1.0,1
9.0,366.48,1,6.0,7.0,8,4,1,1.0,1
9.0,121.21000000000001,1,27.0,0.0,2,4,1,1.0,3
7.0,1620.42,0,21.0,9.0,8,5,0,1.0,1
25.0,4360.2,1,8.0,12.0,2,3,0,1.0,3
14.0,1902.67,0,16.0,7.0,5,5,0,1.0,1
0.0,123.62,0,14.0,7.0,7,5,1,1.0,1
0.0,131.02,0,9.0,4.0,1,5,1,0.0,1
9.0,122.44,0,17.0,2.0,2,4,1,1.0,1
14.0,183.92,0,6.0,7.0,2,5,0,1.0,3
9.0,1320.0600000000002,0,18.0,8.0,1,1,0,5.0,1
2.0,1533.92,0,8.0,6.0,2,1,0,8.0,1
0.0,284.54,0,8.0,2.0,1,1,0,2.0,1
5.0,569.9399999999999,0,14.0,7.0,2,1,0,2.0,3
0.0,129.56,0,24.0,0.0,1,5,1,1.0,2
19.0,278.61,0,8.0,1.0,7,3,0,1.0,1
19.0,1881.0400000000002,1,8.0,7.0,4,4,0,1.0,3
1.0,293.74,0,9.0,3.0,6,4,1,1.0,2
26.0,1265.39,1,13.0,10.0,5,5,0,3.0,1
6.0,304.36,0,12.0,8.0,4,4,1,2.0,1
10.0,857.04,0,28.0,3.0,6,4,0,4.0,1
16.0,627.16,1,15.0,7.0,4,3,0,1.0,1
4.0,387.54,1,9.0,1.0,7,1,0,2.0,1
8.0,569.2,0,28.0,3.0,1,3,1,2.0,1
22.0,168.04,1,24.0,7.0,2,2,0,0.0,1
13.0,407.6,0,9.0,8.0,2,3,0,1.0,3
3.0,315.82,0,17.0,2.0,2,4,1,1.0,1
29.0,153.8,0,17.0,0.0,5,5,0,0.0,3
1.0,503.93999999999994,0,7.0,1.0,7,5,0,1.0,1
5.0,332.96,0,7.0,4.0,3,5,0,2.0,1
14.0,127.82,0,7.0,0.0,4,1,1,0.0,1
13.0,1185.04,0,20.0,9.0,2,3,0,3.0,1
8.0,1388.61,0,26.0,8.0,3,1,1,2.0,1
15.0,2616.12,1,8.0,9.0,3,1,0,12.0,1
1.0,291.16,0,7.0,6.0,2,3,1,1.0,1
28.0,126.62,0,8.0,4.0,9,1,1,1.0,1
9.0,2411.52,0,14.0,8.0,2,3,0,7.0,1
7.0,1011.25,0,13.0,8.0,5,2,0,5.0,1
25.0,328.99,0,15.0,8.0,7,4,0,3.0,1
7.0,1303.47,0,15.0,7.0,2,4,0,4.0,1
2.0,304.26,0,28.0,3.0,3,2,1,1.0,1
2.0,163.84,0,35.0,6.0,9,3,0,1.0,1
4.0,773.0,0,12.0,7.0,5,2,0,3.0,3
11.0,186.86,0,6.0,1.0,5,2,0,1.0,3
2.0,124.50999999999999,0,14.0,0.0,7,3,1,1.0,1
10.0,736.56,0,12.0,8.0,10,4,0,1.0,1
7.0,667.48,0,8.0,11.0,2,2,0,1.0,1
11.0,522.06,1,7.0,3.0,4,1,0,1.0,1
1.0,296.42,1,16.0,3.0,2,5,1,1.0,1
3.0,293.14,0,27.0,3.0,3,1,1,1.0,3
17.0,137.08,0,30.0,4.0,3,3,1,0.0,1
10.0,511.28,1,16.0,3.0,1,5,1,4.0,1
5.0,454.71,1,16.0,3.0,2,4,1,2.0,1
0.0,1228.71,1,20.0,7.0,1,2,0,2.0,1
24.0,3767.54,1,29.0,10.0,3,1,0,1.0,1
20.0,1746.3600000000001,0,10.0,2.0,10,4,0,1.0,3
16.0,297.4,0,9.0,7.0,4,2,0,1.0,1
9.0,605.75,0,6.0,7.0,2,2,1,1.0,1
0.0,135.78,0,13.0,7.0,1,5,1,1.0,1
1.0,292.96,1,27.0,5.0,2,4,1,1.0,2
1.0,290.56,1,31.0,4.0,7,3,1,1.0,1
17.0,331.62,1,13.0,9.0,3,3,0,2.0,1
12.0,426.46,0,24.0,3.0,2,3,0,1.0,1
1.0,330.0,0,12.0,6.0,3,5,0,2.0,1
0.0,147.77,0,17.0,0.0,6,4,0,1.0,1
0.0,126.0,1,14.0,0.0,2,5,1,1.0,1
17.0,400.2,0,18.0,10.0,3,3,0,2.0,1
28.0,387.08,0,14.0,8.0,6,1,0,2.0,1
7.0,300.0,0,9.0,3.0,2,1,1,2.0,1
0.0,1132.04,1,12.0,7.0,5,3,0,0.0,3
3.0,325.7,0,35.0,5.0,3,5,1,1.0,1
0.0,123.22999999999999,1,14.0,2.0,2,1,1,1.0,3
11.0,133.06,0,10.0,0.0,8,3,1,0.0,1
11.0,198.24,0,16.0,0.0,4,3,0,1.0,1
2.0,1598.4,0,27.0,8.0,2,5,0,6.0,1
26.0,319.64,0,36.0,1.0,4,1,1,2.0,3
12.0,417.6,1,28.0,8.0,2,5,0,1.0,1
6.0,316.24,0,12.0,3.0,5,1,1,2.0,1
0.0,628.5,0,14.0,7.0,2,1,1,5.0,1
1.0,2290.0,0,11.0,3.0,3,2,0,8.0,3
15.0,950.67,0,7.0,11.0,3,3,0,3.0,2
3.0,663.08,0,18.0,4.0,1,3,0,3.0,3
0.0,2977.48,1,16.0,10.0,2,5,0,1.0,1
0.0,128.19,0,10.0,2.0,3,5,1,0.0,1
14.0,385.92,1,15.0,4.0,5,3,0,1.0,3
15.0,3215.52,0,10.0,15.0,2,1,0,0.0,1
1.0,478.91999999999996,1,9.0,3.0,7,2,1,3.0,1
15.0,328.99,0,29.0,0.0,3,2,0,0.0,1
8.0,445.26,1,8.0,4.0,3,4,1,3.0,1
14.0,445.26,1,9.0,4.0,2,2,1,3.0,1
1.0,282.02,1,13.0,1.0,3,5,1,1.0,1
7.0,340.78,0,32.0,2.0,3,3,0,1.0,3
10.0,356.94,0,33.0,3.0,8,3,0,2.0,1
27.0,1117.08,0,9.0,8.0,4,1,0,1.0,3
15.0,3596.45,0,8.0,7.0,1,5,0,1.0,1
5.0,192.04,0,13.0,3.0,5,2,0,1.0,3
9.0,1066.5900000000001,0,33.0,7.0,7,3,0,0.0,1
20.0,873.15,1,21.0,4.0,11,4,1,2.0,1
4.0,279.56,0,10.0,2.0,9,3,1,1.0,1
1.0,368.32,1,30.0,2.0,5,3,0,2.0,1
20.0,2235.96,0,31.0,11.0,3,3,0,1.0,1
4.0,152.38,0,30.0,4.0,3,1,0,1.0,1
7.0,397.76,0,6.0,1.0,2,1,0,1.0,3
9.0,655.86,0,25.0,3.0,4,1,0,3.0,1
1.0,506.46,0,9.0,2.0,8,3,1,1.0,1
4.0,953.85,0,19.0,5.0,2,3,0,4.0,3
16.0,1656.1799999999998,0,21.0,11.0,2,3,0,1.0,1
9.0,136.88,0,24.0,0.0,5,1,1,1.0,1
14.0,328.99,0,34.0,10.0,1,4,0,1.0,1
6.0,183.8,1,16.0,8.0,1,3,0,1.0,3
0.0,255.66000000000003,0,8.0,2.0,2,3,1,0.0,3
0.0,129.94,1,31.0,1.0,2,1,1,0.0,1
15.0,139.68,0,14.0,0.0,5,3,1,1.0,1
13.0,328.99,0,22.0,11.0,2,5,0,5.0,3
2.0,150.56,1,14.0,2.0,2,2,0,0.0,1
8.0,202.21,0,13.0,6.0,4,3,0,0.0,1
0.0,137.43,1,20.0,2.0,2,4,1,1.0,1
8.0,539.52,0,7.0,2.0,11,1,0,2.0,1
9.0,663.44,1,20.0,11.0,1,2,0,4.0,1
26.0,581.1,0,11.0,5.0,4,2,0,1.0,1
14.0,328.99,0,13.0,14.0,9,3,0,5.0,1
12.0,137.55,0,14.0,7.0,2,3,1,1.0,1
12.0,603.68,0,9.0,9.0,7,4,1,3.0,2
1.0,319.58,0,36.0,5.0,2,4,1,2.0,1
10.0,600.76,0,9.0,10.0,6,3,1,2.0,1
6.0,442.2,0,26.0,3.0,5,3,0,2.0,3
9.0,348.6,1,9.0,5.0,2,1,1,2.0,1
31.0,644.02,1,8.0,6.0,5,5,0,2.0,1
0.0,677.0,0,29.0,8.0,2,3,0,3.0,3
9.0,127.41,0,12.0,7.0,2,3,1,1.0,1
3.0,304.0,0,30.0,8.0,3,3,1,2.0,1
16.0,970.3799999999999,0,16.0,9.0,3,1,1,1.0,1
2.0,307.12,0,10.0,1.0,3,4,1,2.0,3
12.0,407.22,1,7.0,1.0,6,3,0,1.0,1
1.0,305.48,0,25.0,3.0,2,3,1,1.0,1
24.0,899.5999999999999,0,14.0,3.0,6,4,0,2.0,1
7.0,300.0,0,9.0,3.0,2,2,1,1.0,1
5.0,123.13999999999999,0,6.0,2.0,1,2,1,0.0,1
11.0,947.35,0,7.0,4.0,8,4,0,4.0,1
1.0,380.0,0,9.0,8.0,2,3,0,1.0,3
24.0,602.78,0,9.0,4.0,7,3,0,1.0,1
10.0,165.02,0,12.0,1.0,5,1,0,1.0,3
22.0,328.99,1,12.0,12.0,3,3,0,2.0,1
14.0,1882.3,0,18.0,5.0,3,3,0,8.0,1
6.0,143.73,0,13.0,3.0,1,5,0,1.0,3
7.0,638.4000000000001,0,8.0,7.0,4,3,1,3.0,1
5.0,1446.56,0,30.0,9.0,2,2,0,2.0,1
9.0,177.79,0,24.0,9.0,3,2,0,1.0,1
10.0,379.98,0,18.0,4.0,3,4,0,2.0,1
1.0,301.32,1,10.0,2.0,3,3,1,1.0,1
14.0,297.74,0,8.0,4.0,5,4,1,2.0,1
9.0,347.18,0,7.0,4.0,3,3,0,2.0,3
0.0,135.05,0,16.0,2.0,2,3,1,1.0,1
26.0,587.12,0,10.0,17.0,3,5,0,2.0,3
23.0,624.22,0,11.0,1.0,4,3,0,1.0,1
5.0,369.86,1,7.0,6.0,10,2,0,2.0,3
20.0,129.76,0,10.0,0.0,4,3,0,0.0,3
0.0,165.0,0,8.0,7.0,1,3,0,0.0,3
4.0,169.32,0,26.0,0.0,2,3,0,1.0,3
30.0,154.73,0,6.0,3.0,8,3,0,1.0,3
14.0,2265.2400000000002,0,9.0,9.0,7,3,0,7.0,1
1.0,297.78,1,25.0,2.0,3,2,1,1.0,1
3.0,328.99,1,30.0,0.0,5,4,0,1.0,3
5.0,400.94,0,14.0,8.0,6,1,0,1.0,3
1.0,297.02,0,13.0,1.0,2,3,1,1.0,3
19.0,1619.7,0,15.0,9.0,11,1,0,9.0,1
3.0,294.72,1,31.0,2.0,8,3,0,1.0,3
5.0,132.98,1,11.0,5.0,1,4,1,1.0,1
1.0,453.29999999999995,0,22.0,3.0,3,3,1,3.0,1
15.0,1790.6999999999998,0,8.0,9.0,2,2,0,5.0,3
20.0,802.56,1,8.0,0.0,2,1,0,1.0,1
10.0,2148.7200000000003,0,22.0,12.0,3,1,0,6.0,3
1.0,277.18,0,7.0,1.0,3,3,1,2.0,3
10.0,362.94,0,23.0,3.0,6,5,0,2.0,3
9.0,380.8,0,16.0,1.0,11,4,0,1.0,1
0.0,124.32,1,14.0,3.0,4,3,1,0.0,1
0.0,148.51,0,14.0,2.0,1,4,0,0.0,3
9.0,1320.0600000000002,0,18.0,8.0,1,2,0,5.0,1
10.0,451.29,0,9.0,3.0,6,3,1,3.0,1
11.0,1067.43,0,8.0,5.0,4,1,0,1.0,3
4.0,1054.48,0,9.0,8.0,2,2,1,6.0,1
19.0,296.96,0,16.0,16.0,10,4,0,2.0,1
10.0,494.22,0,6.0,11.0,2,2,0,3.0,1
31.0,316.92,1,16.0,1.0,6,4,1,2.0,1
3.0,572.48,0,7.0,8.0,5,2,0,1.0,1
19.0,3067.95,0,6.0,7.0,2,5,0,8.0,3
6.0,143.73,0,13.0,3.0,1,5,0,0.0,3
1.0,2773.08,0,7.0,3.0,7,3,0,6.0,3
12.0,152.04,0,8.0,4.0,9,1,0,1.0,2
15.0,1956.69,0,13.0,3.0,3,3,0,7.0,3
11.0,140.28,0,13.0,5.0,1,1,0,1.0,3
0.0,291.54,0,9.0,0.0,10,3,0,1.0,3
4.0,1090.04,0,16.0,11.0,3,5,0,1.0,1
16.0,147.65,0,14.0,0.0,5,4,0,1.0,1
22.0,328.99,0,36.0,1.0,5,3,0,1.0,3
9.0,122.9,0,23.0,0.0,3,3,1,1.0,1
15.0,337.86,0,15.0,5.0,7,4,0,1.0,3
19.0,1771.0,0,14.0,12.0,3,5,0,6.0,1
2.0,140.25,1,19.0,3.0,5,4,0,0.0,1
16.0,374.88,0,21.0,4.0,9,3,0,2.0,3
21.0,309.52,0,11.0,1.0,5,3,0,1.0,3
18.0,2263.8,0,12.0,8.0,7,1,0,5.0,3
1.0,331.32,0,26.0,8.0,3,5,1,1.0,1
11.0,126.19,0,14.0,0.0,4,5,1,1.0,1
23.0,2820.0,0,9.0,7.0,2,4,0,1.0,2
8.0,1107.42,0,9.0,10.0,8,5,0,1.0,1
20.0,460.54,0,25.0,3.0,7,3,0,1.0,1
1.0,291.98,0,18.0,5.0,2,5,1,2.0,1
13.0,204.75,1,11.0,12.0,6,5,0,0.0,3
9.0,841.54,1,31.0,8.0,2,4,1,6.0,1
28.0,266.59,1,8.0,2.0,3,1,0,1.0,1
12.0,328.99,0,17.0,12.0,5,3,0,2.0,1
1.0,374.64,0,25.0,3.0,4,3,0,2.0,3
3.0,190.94,1,31.0,0.0,3,4,0,0.0,3
9.0,366.54,0,6.0,2.0,2,5,1,3.0,1
8.0,149.68,0,17.0,2.0,2,1,0,1.0,3
6.0,383.34,0,22.0,3.0,7,1,0,1.0,1
21.0,359.34,0,21.0,8.0,10,4,0,1.0,1
4.0,328.99,0,9.0,2.0,10,3,0,1.0,1
1.0,457.79999999999995,0,16.0,3.0,3,4,1,3.0,3
10.0,363.48,0,31.0,9.0,9,4,0,2.0,1
16.0,450.45000000000005,1,9.0,3.0,7,1,1,2.0,1
1.0,342.42,0,15.0,3.0,3,3,1,2.0,1
15.0,429.96,0,29.0,7.0,2,3,0,2.0,1
8.0,140.14,1,27.0,7.0,2,1,0,0.0,1
4.0,253.14,1,14.0,2.0,1,4,1,2.0,1
18.0,525.99,0,8.0,3.0,4,5,0,2.0,1
15.0,162.44,0,20.0,3.0,8,3,0,0.0,3
8.0,1762.47,1,8.0,7.0,3,3,0,8.0,3
16.0,2088.84,0,7.0,7.0,3,3,0,5.0,3
10.0,386.84,0,10.0,5.0,8,5,0,2.0,1
1.0,291.46,1,13.0,3.0,6,5,1,1.0,2
1.0,295.86,0,32.0,2.0,3,3,1,2.0,1
5.0,268.0,0,19.0,2.0,2,4,1,2.0,1
31.0,328.99,1,7.0,5.0,5,2,0,1.0,3
30.0,133.46,1,15.0,0.0,5,4,1,1.0,1
17.0,300.66,0,6.0,2.0,3,5,0,2.0,1
22.0,328.99,0,7.0,0.0,5,3,0,1.0,1
1.0,926.52,0,32.0,8.0,3,3,1,3.0,2
26.0,328.99,0,29.0,8.0,7,2,0,2.0,1
8.0,690.36,0,10.0,13.0,5,5,0,3.0,3
1.0,672.21,1,9.0,3.0,9,4,0,2.0,3
1.0,347.02,0,15.0,3.0,2,4,0,2.0,3
8.0,148.59,0,6.0,3.0,2,3,0,1.0,3
15.0,881.51,1,14.0,8.0,1,5,1,4.0,1
8.0,153.63,0,6.0,0.0,1,2,0,1.0,1
1.0,299.02,0,15.0,2.0,3,5,1,1.0,1
27.0,137.8,0,14.0,0.0,8,3,0,1.0,1
19.0,578.94,0,8.0,1.0,4,5,0,1.0,3
2.0,281.26,0,7.0,1.0,3,3,1,1.0,1
8.0,1388.61,0,26.0,8.0,3,1,1,4.0,1
23.0,4056.8999999999996,0,35.0,7.0,1,3,0,1.0,1
12.0,157.36,0,27.0,2.0,7,3,0,0.0,3
18.0,364.86,1,8.0,3.0,6,1,0,2.0,2
11.0,917.58,0,11.0,9.0,6,1,1,4.0,3
24.0,636.62,1,6.0,1.0,6,3,0,1.0,3
10.0,141.07,0,9.0,1.0,4,4,0,1.0,1
3.0,127.19999999999999,0,8.0,2.0,1,1,1,0.0,1
31.0,537.1500000000001,0,23.0,3.0,10,5,0,3.0,3
13.0,538.3499999999999,1,22.0,3.0,7,1,0,3.0,1
19.0,647.18,1,9.0,5.0,7,5,0,2.0,1
0.0,123.66,1,14.0,7.0,2,3,1,0.0,1
4.0,159.15,0,13.0,7.0,4,1,0,0.0,1
1.0,356.48,0,23.0,3.0,7,5,0,2.0,3
4.0,143.45,0,6.0,4.0,1,3,0,0.0,1
13.0,372.4,1,28.0,5.0,5,2,0,1.0,3
3.0,333.86,1,22.0,9.0,2,3,0,2.0,1
16.0,617.44,0,17.0,4.0,5,3,1,2.0,1
11.0,139.44,1,8.0,2.0,6,1,1,0.0,1
9.0,115.63,0,7.0,0.0,2,3,1,0.0,1
8.0,328.99,0,14.0,12.0,2,4,0,1.0,1
1.0,298.26,1,26.0,1.0,3,4,1,1.0,3
28.0,461.90999999999997,0,16.0,4.0,5,3,0,2.0,1
9.0,1798.2,0,16.0,7.0,2,2,0,1.0,3
6.0,319.36,0,13.0,8.0,2,3,0,2.0,1
5.0,312.8,1,27.0,3.0,3,4,1,1.0,3
10.0,195.25,0,6.0,3.0,2,1,0,0.0,3
7.0,1034.32,0,25.0,7.0,2,1,1,1.0,1
4.0,1258.44,0,7.0,3.0,3,3,0,5.0,1
